order_id,order_date,city,restaurant_name,food_category,item_name,quantity,unit_price,discount,delivery_fee,gst,total_sales,delivery_time_min,payment_method,order_status,customer_rating,delivery_partner
701301,6/27/2025,Surat,Pizza Corner,Burger,Paneer Burger,1,331.79,75.19,41.12,12.83,310.55,66,Cash,Delivered,3.4,Neha
701302,6/16/2026,Mumbai,Burger House,Pizza,Veg Supreme,4,311.26,29.44,22.68,60.78,1299.06,30,Wallet,Cancelled,,Amit
701303,4/23/2026,Surat,Biryani Express,Burger,Cheese Burger,5,355.33,77.63,29.74,84.95,1813.71,46,Card,Cancelled,,Ravi
701304,11/24/2025,Jaipur,Burger House,Burger,Veg Burger,4,166.63,39.29,44.2,31.36,702.79,75,Card,Delivered,4.4,Vikas
701305,11/21/2025,Jaipur,Chinese Wok,Pizza,Margherita,2,387.87,49.25,55.35,36.32,818.16,47,UPI,Delivered,3.4,Rahul
701306,9/23/2025,Mumbai,Spice Hub,Beverages,Fresh Juice,2,390.63,7.25,37.9,38.7,850.61,70,Card,Delivered,4.9,Ravi
701307,7/4/2025,Vadodara,Spice Hub,Dessert,Ice Cream,4,368.98,18.11,24.84,72.89,1555.54,37,Wallet,Delivered,4.7,Rahul
701308,9/23/2025,Surat,Pizza Corner,Biryani,Paneer Biryani,3,318.04,39.02,40.02,45.76,1000.88,71,UPI,Delivered,4.9,Ravi
701309,5/31/2025,Vadodara,South Treat,Biryani,Paneer Biryani,2,243.05,5.49,21.68,24.03,526.32,20,UPI,Cancelled,,Priya
701310,11/11/2025,Mumbai,Food Fiesta,Dessert,Brownie,2,226.62,36.95,59.15,20.81,496.25,41,UPI,Delivered,3.3,Vikas
701311,3/5/2025,Gandhinagar,Spice Hub,Chinese,Fried Rice,5,346.88,25.77,34.51,85.43,1828.57,39,Wallet,Cancelled,,Amit
701312,1/5/2026,Gandhinagar,Spice Hub,Pizza,Veg Supreme,4,347.24,51.85,44.5,66.86,1448.47,53,Cash,Cancelled,,Amit
701313,6/2/2025,Gandhinagar,Pizza Corner,North Indian,Paneer Butter Masala,3,332.43,47.02,40.2,47.51,1037.98,59,Card,Delivered,3.6,Priya
701314,4/7/2025,Vadodara,Food Fiesta,Beverages,Cold Coffee,5,192.32,67.89,27.24,44.69,965.64,16,UPI,Delivered,5,Suresh
701315,2/1/2025,Gandhinagar,South Treat,Biryani,Veg Biryani,4,352.04,4.2,50.06,70.2,1524.22,57,Cash,Delivered,4.6,Ravi
701316,1/11/2025,Rajkot,Pizza Corner,South Indian,Uttapam,5,208.03,32.48,59.68,50.38,1117.73,38,Wallet,Delivered,3.4,Priya
701317,5/23/2025,Gandhinagar,Biryani Express,Dessert,Gulab Jamun,4,94.99,44.36,26.67,16.78,379.05,75,Wallet,Cancelled,,Amit
701318,5/17/2025,Rajkot,Chinese Wok,Burger,Paneer Burger,2,97.15,12.9,30.05,9.07,220.52,41,UPI,Delivered,4.7,Amit
701319,4/11/2025,Gandhinagar,South Treat,Biryani,Paneer Biryani,4,236.28,13.6,32.28,46.58,1010.38,47,Wallet,Delivered,3.3,Priya
701320,5/24/2025,Vadodara,Spice Hub,Chinese,Noodles,5,246.93,77.19,55.99,57.87,1271.32,67,Cash,Cancelled,,Vikas
701321,5/6/2025,Vadodara,Pizza Corner,South Indian,Masala Dosa,1,238.81,79.78,53.43,7.95,220.41,16,UPI,Delivered,4.7,Amit
701322,7/26/2025,Pune,Food Fiesta,Burger,Veg Burger,3,322.32,11.97,54.88,47.75,1057.62,18,Card,Delivered,4.9,Amit
701323,7/26/2025,Ahmedabad,Burger House,North Indian,Naan Combo,5,217.46,37.32,49.38,52.5,1151.86,75,UPI,Delivered,4,Neha
701324,9/3/2025,Ahmedabad,Chinese Wok,Burger,Veg Burger,5,298.74,18.57,40,73.76,1588.89,27,Cash,Cancelled,,Karan
701325,11/22/2025,Rajkot,Pizza Corner,Chinese,Fried Rice,4,94.58,71.35,39.61,15.35,361.93,19,Card,Delivered,3.3,Suresh
701326,7/17/2025,Pune,Food Fiesta,Dessert,Brownie,5,288.6,32.43,53,70.53,1534.1,40,Card,Cancelled,,Ravi
701327,5/5/2026,Vadodara,Biryani Express,Burger,Paneer Burger,4,391.15,50.68,42.31,75.7,1631.93,64,Cash,Delivered,4.7,Rahul
701328,4/19/2025,Vadodara,Biryani Express,Pizza,Margherita,5,166.45,56.99,25.01,38.76,839.03,30,UPI,Cancelled,,Rahul
701329,2/4/2026,Mumbai,Spice Hub,Burger,Cheese Burger,5,335.23,48.33,20.42,81.39,1729.63,58,Card,Cancelled,,Amit
701330,6/20/2026,Jaipur,Burger House,Pizza,Veg Supreme,5,204.62,9.8,21.6,50.67,1085.57,57,UPI,Delivered,4,Priya
701331,9/22/2025,Rajkot,Spice Hub,Burger,Cheese Burger,1,312.32,38.38,23.44,13.7,311.08,27,Card,Delivered,4.4,Rahul
701332,3/24/2026,Surat,Biryani Express,Pizza,Farmhouse,4,131.72,43.71,25.29,24.16,532.62,71,Cash,Cancelled,,Amit
701333,2/17/2026,Ahmedabad,Urban Tadka,Burger,Cheese Burger,2,339.69,57.65,31.5,31.09,684.32,74,Wallet,Cancelled,,Amit
701334,2/20/2026,Jaipur,Pizza Corner,Burger,Paneer Burger,3,209.63,5.23,25.36,31.18,680.2,54,Cash,Delivered,3.8,Rahul
701335,1/25/2025,Mumbai,Biryani Express,Chinese,Manchurian,1,117.39,13.32,31.74,5.2,141.01,38,UPI,Delivered,3.6,Rahul
701336,11/19/2025,Jaipur,Urban Tadka,Biryani,Hyderabadi Veg,4,179.5,51.63,47.36,33.32,747.05,55,UPI,Delivered,4.3,Ravi
701337,2/13/2026,Jaipur,Urban Tadka,Burger,Paneer Burger,4,361.13,27.34,56.66,70.86,1544.7,26,Cash,Delivered,4.5,Neha
701338,8/19/2025,Gandhinagar,Food Fiesta,Burger,Veg Burger,2,168.72,20.26,24,15.86,357.04,71,UPI,Cancelled,,Neha
701339,10/4/2025,Jaipur,Spice Hub,South Indian,Masala Dosa,4,103.01,29.19,58.51,19.14,460.5,68,UPI,Delivered,3.2,Karan
701340,2/3/2026,Gandhinagar,Food Fiesta,Beverages,Lassi,2,230.07,57.04,40.94,20.16,464.2,62,Wallet,Delivered,3.3,Amit
701341,10/11/2025,Vadodara,Burger House,North Indian,Paneer Butter Masala,5,232.95,17.85,47.07,57.35,1251.32,71,Card,Delivered,3.2,Amit
701342,5/19/2026,Vadodara,Burger House,Biryani,Paneer Biryani,5,169.58,47.85,59.19,40,899.24,75,Wallet,Delivered,3.4,Neha
701343,6/3/2026,Vadodara,Biryani Express,Beverages,Cold Coffee,4,124.52,61.09,35.77,21.85,494.61,62,Wallet,Delivered,3.4,Neha
701344,8/4/2025,Gandhinagar,Urban Tadka,Beverages,Fresh Juice,3,152.64,74.67,39.76,19.16,442.17,23,UPI,Delivered,3.5,Vikas
701345,9/14/2025,Pune,Spice Hub,Chinese,Fried Rice,5,103.13,8.43,24.43,25.36,557.01,47,Card,Delivered,3.6,Neha
701346,5/30/2025,Rajkot,Pizza Corner,Biryani,Veg Biryani,2,392.35,16.61,43.15,38.4,849.64,22,Cash,Delivered,3.6,Karan
701347,10/9/2025,Pune,Pizza Corner,Dessert,Ice Cream,5,260.8,6.48,33.81,64.88,1396.21,29,Wallet,Delivered,4.5,Amit
701348,11/11/2025,Jaipur,Spice Hub,North Indian,Dal Makhani,3,165.56,56.14,28.13,22.03,490.7,26,Wallet,Cancelled,,Rahul
701349,9/7/2025,Gandhinagar,Food Fiesta,South Indian,Masala Dosa,2,394.87,5.68,33.2,39.2,856.46,61,Card,Delivered,4.5,Suresh
701350,4/23/2025,Ahmedabad,Food Fiesta,Chinese,Fried Rice,1,138.95,11.07,34.42,6.39,168.69,32,Cash,Delivered,3.4,Rahul
701351,12/1/2025,Mumbai,Burger House,Dessert,Gulab Jamun,4,324.35,63.25,51.87,61.71,1347.73,53,Cash,Delivered,4.6,Rahul
701352,1/27/2026,Mumbai,Chinese Wok,North Indian,Dal Makhani,3,321.24,72.64,58.89,44.55,994.52,41,Cash,Cancelled,,Karan
701353,6/2/2025,Ahmedabad,Spice Hub,Pizza,Margherita,5,275.24,47.13,45.59,66.45,1441.11,49,Cash,Delivered,4.8,Ravi
701354,11/12/2025,Vadodara,Pizza Corner,Dessert,Gulab Jamun,4,105.19,73.02,52.18,17.39,417.31,55,UPI,Delivered,3,Neha
701355,8/13/2025,Rajkot,Burger House,Burger,Veg Burger,2,191.65,17.36,56.39,18.3,440.63,33,Card,Delivered,3.2,Ravi
701356,6/10/2025,Ahmedabad,Burger House,South Indian,Masala Dosa,3,379.75,47.42,52.68,54.59,1199.1,48,Wallet,Delivered,4.8,Priya
701357,6/16/2026,Ahmedabad,Biryani Express,Biryani,Veg Biryani,5,356.29,42.46,23.48,86.95,1849.42,48,Cash,Delivered,5,Neha
701358,10/16/2025,Rajkot,Pizza Corner,Dessert,Gulab Jamun,3,224.9,38.33,28.53,31.82,696.72,32,Cash,Delivered,4.2,Neha
701359,2/18/2025,Ahmedabad,Pizza Corner,Burger,Veg Burger,2,200.78,41.55,49.9,18,427.91,20,Card,Delivered,4.7,Amit
701360,8/20/2025,Pune,Urban Tadka,Biryani,Paneer Biryani,1,272.58,61.1,39.91,10.57,261.96,63,UPI,Delivered,3.4,Priya
701361,8/8/2025,Surat,Food Fiesta,Beverages,Lassi,3,339.95,40.47,24.62,48.97,1052.97,73,UPI,Delivered,3.1,Suresh
701362,10/20/2025,Rajkot,Burger House,Beverages,Lassi,5,300,57.48,27.61,72.13,1542.26,59,Cash,Cancelled,,Priya
701363,5/1/2026,Rajkot,South Treat,Chinese,Manchurian,5,322.13,0.52,38.12,80.51,1728.76,66,Wallet,Cancelled,,Priya
701364,7/6/2025,Ahmedabad,Biryani Express,Chinese,Noodles,3,81.11,21.56,25.13,11.09,257.99,45,UPI,Cancelled,,Amit
701365,4/4/2025,Jaipur,Food Fiesta,Chinese,Manchurian,5,180.94,57.54,33.36,42.36,922.88,25,UPI,Delivered,4.2,Ravi
701366,7/27/2025,Pune,Chinese Wok,Burger,Cheese Burger,5,376.3,24.82,48.26,92.83,1997.77,33,Cash,Delivered,3.5,Vikas
701367,2/22/2026,Vadodara,Pizza Corner,Burger,Paneer Burger,1,266.09,15.7,42.52,12.52,305.43,43,Wallet,Delivered,3.4,Rahul
701368,7/19/2025,Surat,Burger House,Chinese,Fried Rice,3,209.11,63.61,54.28,28.19,646.19,69,Card,Cancelled,,Rahul
701369,1/12/2026,Rajkot,Chinese Wok,Chinese,Noodles,1,190.96,68.66,40.79,6.12,169.21,46,Cash,Cancelled,,Karan
701370,4/18/2026,Rajkot,South Treat,South Indian,Idli,1,222.13,46.31,40.68,8.79,225.29,64,Cash,Delivered,4.8,Karan
701371,5/10/2026,Mumbai,Burger House,Dessert,Ice Cream,1,198.38,58.06,43.98,7.02,191.32,51,Cash,Delivered,3.6,Ravi
701372,3/9/2026,Surat,Urban Tadka,Beverages,Lassi,5,136.42,65.23,32.67,30.84,680.38,26,Wallet,Cancelled,,Amit
701373,9/5/2025,Surat,South Treat,Burger,Veg Burger,2,370.12,74.6,21.02,33.28,719.94,51,Card,Delivered,3.5,Priya
701374,6/15/2025,Jaipur,Spice Hub,Pizza,Farmhouse,1,187.51,76.68,41.86,5.54,158.23,44,Wallet,Cancelled,,Karan
701375,6/28/2025,Mumbai,Burger House,Pizza,Farmhouse,5,200.68,17.19,57.73,49.31,1093.25,68,Card,Delivered,4,Amit
701376,12/7/2025,Mumbai,Pizza Corner,Pizza,Veg Supreme,5,107.33,57.53,39.75,23.96,542.83,20,Wallet,Delivered,3.7,Karan
701377,5/5/2025,Gandhinagar,South Treat,Chinese,Noodles,3,133.81,25.48,58.66,18.8,453.41,65,Card,Delivered,3.7,Ravi
701378,10/3/2025,Jaipur,Spice Hub,Biryani,Hyderabadi Veg,5,134.33,11.43,32.76,33.01,725.99,15,Wallet,Delivered,4.3,Suresh
701379,7/26/2025,Pune,Biryani Express,Chinese,Fried Rice,1,323.96,30.74,57.35,14.66,365.23,58,Cash,Cancelled,,Karan
701380,3/30/2025,Surat,Biryani Express,Biryani,Hyderabadi Veg,5,271.99,73.34,38.15,64.33,1389.09,62,Card,Delivered,4.5,Suresh
701381,11/2/2025,Ahmedabad,Biryani Express,North Indian,Paneer Butter Masala,4,378.72,69.11,21.1,72.29,1539.16,24,Cash,Cancelled,,Priya
701382,11/17/2025,Vadodara,Spice Hub,Pizza,Margherita,5,327.31,42.72,45.38,79.69,1718.9,18,Wallet,Delivered,3.3,Neha
701383,6/3/2026,Gandhinagar,South Treat,Chinese,Noodles,2,192.23,79.3,47.66,15.26,368.08,16,Cash,Cancelled,,Amit
701384,11/21/2025,Pune,Pizza Corner,South Indian,Idli,3,330.43,56.91,37.89,46.72,1018.99,28,Wallet,Delivered,3.4,Amit
701385,10/18/2025,Mumbai,Spice Hub,South Indian,Masala Dosa,3,86.25,18.8,32.4,12,284.35,62,Card,Delivered,4.6,Priya
701386,12/25/2025,Vadodara,Spice Hub,Pizza,Farmhouse,3,180.84,32.77,32.88,25.49,568.12,70,UPI,Delivered,3.3,Vikas
701387,2/18/2026,Jaipur,Burger House,Dessert,Gulab Jamun,3,146.18,16.94,27.81,21.08,470.49,67,Cash,Delivered,3.4,Vikas
701388,4/8/2026,Ahmedabad,Food Fiesta,Biryani,Hyderabadi Veg,1,88.66,34.04,31.63,2.73,88.98,65,Wallet,Delivered,4.8,Rahul
701389,3/26/2025,Jaipur,Spice Hub,Beverages,Fresh Juice,1,233.7,62.04,31.41,8.58,211.65,16,Cash,Delivered,3.5,Rahul
701390,6/12/2026,Pune,Spice Hub,Dessert,Ice Cream,4,380.11,43.2,47.78,73.86,1598.88,44,Cash,Delivered,4,Neha
701391,9/19/2025,Mumbai,Burger House,Chinese,Fried Rice,3,376.04,79.71,33.49,52.42,1134.32,31,Cash,Delivered,3.2,Karan
701392,2/3/2025,Vadodara,Pizza Corner,Biryani,Paneer Biryani,2,264.03,49.18,23.95,23.94,526.77,41,Wallet,Delivered,3,Suresh
701393,1/22/2025,Vadodara,Spice Hub,Pizza,Farmhouse,2,99.51,9.45,34.32,9.48,233.37,34,Card,Delivered,3,Suresh
701394,5/26/2026,Mumbai,Spice Hub,Dessert,Brownie,3,236.33,75.56,53.67,31.67,718.77,50,Cash,Delivered,4.5,Suresh
701395,5/19/2026,Rajkot,Spice Hub,Burger,Veg Burger,4,266.01,55.78,49.47,50.41,1108.14,73,Card,Cancelled,,Priya
701396,4/18/2025,Vadodara,Food Fiesta,Chinese,Noodles,4,134.16,2.86,27.18,26.69,587.65,36,Wallet,Delivered,4,Ravi
701397,3/15/2026,Ahmedabad,Urban Tadka,Beverages,Cold Coffee,1,174.84,53.49,22.17,6.07,149.59,60,UPI,Delivered,3.7,Karan
701398,1/26/2025,Ahmedabad,Burger House,Dessert,Gulab Jamun,5,299.01,56.84,20.98,71.91,1531.1,17,Cash,Delivered,3.5,Amit
701399,8/5/2025,Surat,Food Fiesta,Chinese,Fried Rice,2,129.54,27.03,42.6,11.6,286.25,18,Cash,Delivered,4.7,Amit
701400,1/31/2026,Rajkot,Pizza Corner,South Indian,Idli,4,150.1,28.78,58.19,28.58,658.39,71,Cash,Delivered,4.4,Amit
701401,9/9/2025,Mumbai,Pizza Corner,Chinese,Noodles,3,335.91,41.2,21.72,48.33,1036.58,34,Cash,Delivered,3.8,Ravi
701402,7/1/2025,Ahmedabad,Pizza Corner,Pizza,Farmhouse,4,159.36,46.94,30.9,29.53,650.93,71,Card,Cancelled,,Neha
701403,4/9/2025,Pune,Chinese Wok,Burger,Cheese Burger,5,254.64,74.61,47.48,59.93,1306,65,Cash,Delivered,4,Karan
701404,11/8/2025,Pune,Burger House,Beverages,Lassi,1,335.75,19.34,40.55,15.82,372.78,52,Card,Cancelled,,Ravi
701405,3/5/2026,Ahmedabad,Food Fiesta,South Indian,Masala Dosa,3,399.89,17.78,23.71,59.09,1264.69,64,Card,Delivered,4.1,Rahul
701406,6/23/2026,Jaipur,Spice Hub,Chinese,Noodles,3,283.68,9.65,36.07,42.07,919.53,15,Cash,Delivered,4.1,Ravi
701407,4/2/2026,Gandhinagar,Food Fiesta,South Indian,Masala Dosa,2,382.1,26.72,36.44,36.87,810.79,59,Card,Cancelled,,Ravi
701408,2/7/2025,Pune,Chinese Wok,Beverages,Cold Coffee,3,269.39,17.35,27.31,39.54,857.67,46,Cash,Delivered,3.3,Vikas
701409,6/11/2026,Pune,Chinese Wok,Burger,Paneer Burger,2,108.28,58.12,55.55,7.92,221.91,20,Wallet,Delivered,4.2,Ravi
701410,10/1/2025,Ahmedabad,Spice Hub,Chinese,Fried Rice,4,169.3,44.13,54.97,31.65,719.69,19,UPI,Delivered,3.7,Karan
701411,6/17/2025,Vadodara,Pizza Corner,South Indian,Uttapam,3,387.38,39.4,49.93,56.14,1228.81,40,Wallet,Delivered,3.3,Suresh
701412,4/6/2026,Pune,Urban Tadka,North Indian,Dal Makhani,3,269.44,29.01,43.21,38.97,861.49,69,UPI,Delivered,3.6,Neha
701413,12/13/2025,Mumbai,Spice Hub,Pizza,Farmhouse,2,274.5,39.54,29.83,25.47,564.76,46,Card,Delivered,3.4,Amit
701414,1/18/2025,Vadodara,Burger House,South Indian,Masala Dosa,3,158.81,32.32,22.06,22.21,488.38,28,Cash,Delivered,3.7,Priya
701415,5/20/2025,Jaipur,Biryani Express,North Indian,Naan Combo,5,380.46,7.76,24.66,94.73,2013.93,34,Card,Delivered,4,Neha
701416,5/26/2026,Gandhinagar,Pizza Corner,Biryani,Veg Biryani,4,341.16,8.66,42.34,67.8,1466.12,36,Cash,Delivered,4,Amit
701417,12/24/2025,Jaipur,Food Fiesta,South Indian,Masala Dosa,3,370.18,17.18,30.54,54.67,1178.57,74,Card,Delivered,3.8,Suresh
701418,1/3/2025,Ahmedabad,Food Fiesta,Biryani,Hyderabadi Veg,3,255.64,14.16,30.24,37.64,820.64,41,Wallet,Delivered,4,Rahul
701419,9/5/2025,Vadodara,Urban Tadka,North Indian,Paneer Butter Masala,4,295.01,64.56,48.37,55.77,1219.62,54,UPI,Delivered,3,Amit
701420,7/1/2025,Gandhinagar,Food Fiesta,Pizza,Veg Supreme,5,135.26,3.56,27.37,33.64,733.75,36,Wallet,Delivered,4.3,Priya
701421,7/5/2025,Jaipur,Burger House,Beverages,Fresh Juice,2,152.78,73.07,27.8,11.62,271.91,27,Cash,Delivered,3.9,Amit
701422,12/12/2025,Pune,Urban Tadka,Dessert,Brownie,3,166.22,41.71,55.84,22.85,535.64,39,Card,Cancelled,,Vikas
701423,12/2/2025,Ahmedabad,Pizza Corner,Pizza,Margherita,4,271.42,56,54.71,51.48,1135.87,62,Card,Delivered,3.8,Neha
701424,2/16/2025,Rajkot,Food Fiesta,Biryani,Veg Biryani,2,214.63,56.32,23.39,18.65,414.98,41,Card,Cancelled,,Neha
701425,9/4/2025,Ahmedabad,Urban Tadka,Chinese,Fried Rice,2,94.74,37.54,41.31,7.6,200.85,21,Cash,Delivered,3.3,Neha
701426,6/24/2026,Vadodara,South Treat,Biryani,Veg Biryani,2,212.75,42.14,42.93,19.17,445.46,53,Card,Cancelled,,Karan
701427,5/22/2025,Ahmedabad,Spice Hub,South Indian,Uttapam,2,367.5,72.82,43.09,33.11,738.38,44,Card,Delivered,4.3,Ravi
701428,2/24/2026,Rajkot,South Treat,Beverages,Lassi,3,276.93,30.05,26.77,40.04,867.55,27,UPI,Delivered,4.2,Suresh
701429,4/14/2025,Gandhinagar,Burger House,Chinese,Noodles,1,147.52,2.92,26.6,7.23,178.43,46,UPI,Delivered,4.8,Amit
701430,7/4/2025,Surat,Burger House,Chinese,Noodles,2,387.41,31.61,28.38,37.16,808.75,48,Cash,Delivered,4.2,Rahul
701431,5/26/2026,Mumbai,Pizza Corner,Chinese,Noodles,2,242.75,42.34,50.12,22.16,515.44,49,UPI,Delivered,4.9,Vikas
701432,6/24/2026,Surat,Spice Hub,South Indian,Uttapam,5,345.71,69,22.34,82.98,1764.87,40,Card,Cancelled,,Ravi
701433,4/20/2026,Ahmedabad,Chinese Wok,Biryani,Veg Biryani,4,327.41,59.15,39.53,62.52,1352.54,67,UPI,Delivered,4.7,Rahul
701434,3/10/2025,Surat,Burger House,North Indian,Dal Makhani,1,209.28,19.79,51.76,9.47,250.72,32,Wallet,Cancelled,,Neha
701435,6/3/2025,Ahmedabad,Burger House,Beverages,Lassi,1,84.68,63.33,39.53,1.07,61.95,69,UPI,Delivered,4.6,Rahul
701436,4/7/2026,Ahmedabad,Pizza Corner,North Indian,Dal Makhani,4,241.38,15.6,50.12,47.5,1047.54,28,Cash,Delivered,3.3,Ravi
701437,4/9/2026,Surat,Food Fiesta,Dessert,Gulab Jamun,4,339.78,51.57,32.63,65.38,1405.56,64,Card,Cancelled,,Rahul
701438,4/26/2026,Rajkot,South Treat,Burger,Paneer Burger,4,171.49,80,36.87,30.3,673.13,20,Card,Delivered,4.7,Neha
701439,4/9/2026,Ahmedabad,Spice Hub,South Indian,Uttapam,1,230.85,23.55,26.01,10.37,243.68,60,UPI,Delivered,4,Amit
701440,4/1/2026,Surat,Spice Hub,Burger,Cheese Burger,1,118.93,2.26,55.78,5.83,178.28,44,Wallet,Delivered,3.2,Karan
701441,4/25/2025,Pune,Burger House,Burger,Cheese Burger,4,229.69,58.67,54.31,43,957.4,39,Card,Cancelled,,Rahul
701442,4/30/2025,Mumbai,Urban Tadka,Biryani,Veg Biryani,5,91.54,27.82,29.72,21.49,481.09,61,Card,Delivered,4.3,Ravi
701443,5/4/2026,Mumbai,Burger House,Chinese,Noodles,5,226.85,44.14,30.45,54.51,1175.07,17,UPI,Delivered,4.9,Vikas
701444,8/18/2025,Vadodara,Burger House,Pizza,Farmhouse,4,273.68,27.03,36.9,53.38,1157.97,54,Cash,Cancelled,,Vikas
701445,5/28/2025,Vadodara,Food Fiesta,Chinese,Manchurian,3,101.31,68.3,47.14,11.78,294.55,48,Cash,Delivered,3.1,Karan
701446,8/24/2025,Jaipur,Biryani Express,North Indian,Naan Combo,1,376.88,57.96,31.58,15.95,366.45,23,Wallet,Delivered,4,Amit
701447,6/6/2025,Surat,Biryani Express,Beverages,Cold Coffee,1,216.96,50.1,20.18,8.34,195.38,29,Wallet,Delivered,3.6,Suresh
701448,9/9/2025,Gandhinagar,Food Fiesta,Burger,Cheese Burger,4,158.53,11.59,27.72,31.13,681.38,70,UPI,Delivered,3.2,Priya
701449,8/8/2025,Rajkot,South Treat,Pizza,Margherita,1,254.73,55.31,51.66,9.97,261.05,55,Cash,Delivered,4,Amit
701450,3/27/2026,Jaipur,Urban Tadka,South Indian,Masala Dosa,3,189.92,5.03,45.53,28.24,638.5,51,UPI,Delivered,4.3,Neha
701451,5/21/2026,Gandhinagar,Chinese Wok,Burger,Paneer Burger,1,156.78,23.34,30.02,6.67,170.13,59,Cash,Delivered,3,Priya
701452,5/23/2026,Vadodara,South Treat,Pizza,Veg Supreme,5,212.64,70.79,24.22,49.62,1066.25,72,Cash,Delivered,4.9,Karan
701453,1/8/2025,Jaipur,Spice Hub,Biryani,Hyderabadi Veg,3,139.63,39.59,56.67,18.96,454.93,33,Cash,Delivered,3.8,Suresh
701454,11/23/2025,Rajkot,South Treat,Biryani,Veg Biryani,3,147.22,41.86,51.74,19.99,471.53,73,Cash,Delivered,4.3,Ravi
701455,3/15/2026,Rajkot,Burger House,Chinese,Manchurian,2,308.37,0.86,41.1,30.79,687.77,50,Card,Delivered,4.8,Amit
701456,6/28/2025,Jaipur,Burger House,Pizza,Farmhouse,3,146.5,51.91,58.38,19.38,465.35,61,Wallet,Cancelled,,Vikas
701457,6/17/2025,Surat,South Treat,Chinese,Fried Rice,4,305.03,75.9,26.33,57.21,1227.76,30,Wallet,Delivered,5,Amit
701458,4/25/2026,Ahmedabad,Chinese Wok,Beverages,Fresh Juice,1,135.57,70.26,28.4,3.27,96.98,23,Wallet,Delivered,4.9,Priya
701459,2/26/2025,Pune,Biryani Express,North Indian,Naan Combo,2,203.75,71.43,45.33,16.8,398.2,18,Cash,Delivered,4.7,Priya
701460,6/21/2026,Gandhinagar,Spice Hub,Biryani,Veg Biryani,1,163.65,33.33,35.59,6.52,172.43,16,UPI,Cancelled,,Ravi
701461,6/8/2025,Ahmedabad,Pizza Corner,Burger,Cheese Burger,3,113.27,54.11,45.85,14.29,345.84,17,Card,Delivered,3.8,Priya
701462,2/5/2025,Pune,Burger House,Pizza,Veg Supreme,2,191.14,37.89,39.61,17.22,401.22,19,Wallet,Delivered,4.6,Suresh
701463,11/22/2025,Ahmedabad,Food Fiesta,Chinese,Fried Rice,3,332.52,40.11,30.6,47.87,1035.92,39,Cash,Delivered,3.7,Priya
701464,6/19/2025,Rajkot,Pizza Corner,Chinese,Noodles,2,222.65,69.92,24.99,18.77,419.14,65,UPI,Delivered,3.6,Vikas
701465,11/13/2025,Mumbai,Urban Tadka,Dessert,Brownie,4,213.37,20.02,48.29,41.67,923.42,68,Wallet,Cancelled,,Suresh
701466,1/9/2026,Pune,Chinese Wok,Burger,Veg Burger,2,250.14,31.38,57.52,23.45,549.87,16,UPI,Delivered,3,Priya
701467,1/30/2026,Vadodara,Chinese Wok,Dessert,Ice Cream,3,179.52,59.98,32.06,23.93,534.57,31,Card,Delivered,3.6,Karan
701468,1/8/2026,Gandhinagar,Burger House,North Indian,Dal Makhani,3,234.83,10.36,59.74,34.71,788.58,59,UPI,Delivered,3.7,Vikas
701469,10/11/2025,Ahmedabad,Spice Hub,Biryani,Paneer Biryani,2,202.99,57.92,29.01,17.4,394.47,55,Card,Delivered,3.8,Suresh
701470,6/19/2025,Mumbai,Burger House,Pizza,Farmhouse,5,238.04,31.97,38.68,57.91,1254.82,59,Card,Delivered,4.4,Ravi
701471,6/11/2025,Surat,Spice Hub,Dessert,Brownie,2,166.59,65.48,42.34,13.38,323.42,51,UPI,Delivered,3.8,Neha
701472,9/12/2025,Mumbai,Biryani Express,Chinese,Manchurian,5,187.4,30.9,31.81,45.31,983.22,16,Card,Delivered,3.6,Vikas
701473,7/3/2025,Jaipur,Chinese Wok,Beverages,Lassi,5,106.64,55.67,34.03,23.88,535.44,42,Cash,Cancelled,,Amit
701474,7/26/2025,Ahmedabad,South Treat,South Indian,Idli,4,285.99,16.28,57.08,56.38,1241.14,51,Cash,Delivered,4.5,Suresh
701475,6/27/2025,Surat,South Treat,North Indian,Naan Combo,4,167.76,61.14,31.61,30.5,672.01,68,Card,Cancelled,,Ravi
701476,10/30/2025,Jaipur,Burger House,South Indian,Idli,2,230,5.31,25.27,22.73,502.69,54,UPI,Delivered,4.3,Karan
701477,12/28/2025,Vadodara,Pizza Corner,Beverages,Fresh Juice,2,309.85,34.38,29.3,29.27,643.89,33,Card,Delivered,3.2,Priya
701478,3/23/2025,Pune,Biryani Express,Beverages,Lassi,3,108.26,79.4,32.89,12.27,290.54,19,Card,Cancelled,,Rahul
701479,2/19/2026,Vadodara,Urban Tadka,South Indian,Masala Dosa,3,177.07,2.83,58.29,26.42,613.09,18,Card,Delivered,4.9,Suresh
701480,3/4/2026,Pune,Food Fiesta,Chinese,Noodles,5,99.28,24.54,37.25,23.59,532.7,22,Card,Delivered,4.7,Karan
701481,11/8/2025,Gandhinagar,Burger House,Burger,Cheese Burger,4,132.46,55.08,21.35,23.74,519.85,72,UPI,Delivered,4.9,Karan
701482,3/26/2025,Pune,Burger House,Chinese,Noodles,4,81.68,70.09,55.84,12.83,325.3,51,Cash,Delivered,3.1,Vikas
701483,4/12/2026,Ahmedabad,Chinese Wok,Dessert,Gulab Jamun,3,193.55,9.49,54.94,28.56,654.66,62,Card,Delivered,4.7,Karan
